time,pH,EC,ORP,Temperature
2023-12-07 01:59:32,6.41,1851.0,111.9,17.8
2023-12-07 02:02:33,6.415,1851.0,112.9,17.8
2023-12-07 02:05:33,6.396,1851.0,111.6,17.8
2023-12-07 02:08:34,6.422,1851.0,111.7,17.8
2023-12-07 02:11:34,6.421,1851.0,108.4,17.8
2023-12-07 02:14:35,6.398,1852.0,111.5,17.8
2023-12-07 02:17:36,6.407,1852.0,112.6,17.8
2023-12-07 02:20:36,6.399,1852.0,111.5,17.8
2023-12-07 02:23:37,6.41,1852.0,112.6,17.8
2023-12-07 02:26:38,6.415,1852.0,111.0,17.8
2023-12-07 02:29:38,6.399,1852.0,111.7,17.8
2023-12-07 02:32:39,6.421,1851.0,111.8,17.8
2023-12-07 02:35:39,6.412,1852.0,111.9,17.8
2023-12-07 02:38:41,6.408,1852.0,113.8,17.8
2023-12-07 02:41:42,6.409,1852.0,111.6,17.8
2023-12-07 02:44:42,6.401,1852.0,111.2,17.8
2023-12-07 02:47:43,6.421,1852.0,113.4,17.8
2023-12-07 02:50:44,6.411,1852.0,111.0,17.8
2023-12-07 02:53:45,6.402,1852.0,111.8,17.8
2023-12-07 02:56:45,6.424,1852.0,111.0,17.8
2023-12-07 02:59:46,6.406,1852.0,112.1,17.8
2023-12-07 03:02:46,6.422,1852.0,112.9,17.8
2023-12-07 03:05:47,6.426,1852.0,110.1,17.8
2023-12-07 03:08:48,6.401,1852.0,113.4,17.8
2023-12-07 03:11:48,6.42,1852.0,113.2,17.8
2023-12-07 03:14:49,6.408,1852.0,112.9,17.8
2023-12-07 03:17:50,6.417,1852.0,114.1,17.8
2023-12-07 03:20:50,6.415,1852.0,112.4,17.8
2023-12-07 03:23:51,6.413,1852.0,114.7,17.8
2023-12-07 03:26:51,6.42,1852.0,113.7,17.8
2023-12-07 03:29:52,6.412,1852.0,113.3,17.8
2023-12-07 03:32:53,6.401,1852.0,115.9,17.8
2023-12-07 03:35:53,6.406,1852.0,114.7,17.8
2023-12-07 03:38:54,6.413,1852.0,114.7,17.8
2023-12-07 03:41:55,6.411,1852.0,115.9,17.8
2023-12-07 03:44:55,6.407,1852.0,112.4,17.8
2023-12-07 03:47:56,6.406,1852.0,115.2,17.8
2023-12-07 03:50:57,6.409,1852.0,117.0,17.8
2023-12-07 03:53:57,6.403,1852.0,115.2,17.8
2023-12-07 03:56:58,6.409,1851.0,118.1,17.8
2023-12-07 03:59:59,6.414,1852.0,112.7,17.8
2023-12-07 04:02:59,6.419,1852.0,118.2,17.8
2023-12-07 04:06:00,6.423,1852.0,119.5,17.8
2023-12-07 04:09:01,6.403,1852.0,117.4,17.8
2023-12-07 04:12:01,6.408,1852.0,120.8,17.8
2023-12-07 04:15:02,6.42,1852.0,117.0,17.8
2023-12-07 04:18:02,6.419,1852.0,119.0,17.8
2023-12-07 04:21:03,6.424,1852.0,119.6,17.8
2023-12-07 04:24:04,6.405,1852.0,118.1,17.8
2023-12-07 04:27:04,6.409,1852.0,121.8,17.8
2023-12-07 04:30:05,6.414,1852.0,121.1,17.8
2023-12-07 04:33:05,6.409,1852.0,122.9,17.8
2023-12-07 04:36:06,6.43,1852.0,121.6,17.8
2023-12-07 04:39:07,6.417,1851.0,119.3,17.8
2023-12-07 04:42:07,6.422,1851.0,123.6,17.8
2023-12-07 04:45:08,6.419,1851.0,124.8,17.8
2023-12-07 04:48:08,6.412,1851.0,120.4,17.8
2023-12-07 04:51:09,6.411,1851.0,120.6,17.8
2023-12-07 04:54:10,6.424,1851.0,122.0,17.8
2023-12-07 04:57:10,6.414,1851.0,118.2,17.8
2023-12-07 05:00:11,6.43,1851.0,119.7,17.8
2023-12-07 05:03:12,6.417,1851.0,119.0,17.8
2023-12-07 05:06:12,6.417,1852.0,122.4,17.8
2023-12-07 05:09:13,6.426,1852.0,119.7,17.8
2023-12-07 05:12:14,6.419,1851.0,121.1,17.8
2023-12-07 05:15:14,6.413,1851.0,123.2,17.8
2023-12-07 05:18:15,6.412,1852.0,120.1,17.8
2023-12-07 05:21:16,6.413,1852.0,121.6,17.8
2023-12-07 05:24:16,6.417,1852.0,117.7,17.8
2023-12-07 05:27:17,6.414,1852.0,116.3,17.8
2023-12-07 05:30:18,6.426,1852.0,116.6,17.8
2023-12-07 05:33:18,6.426,1852.0,121.6,17.8
2023-12-07 05:36:19,6.404,1852.0,113.8,17.8
2023-12-07 05:39:19,6.413,1852.0,116.7,17.8
2023-12-07 05:42:20,6.409,1852.0,114.6,17.8
2023-12-07 05:45:21,6.43,1852.0,118.1,17.8
2023-12-07 05:48:21,6.424,1852.0,116.7,17.8
2023-12-07 05:51:22,6.422,1852.0,118.6,17.8
2023-12-07 05:54:23,6.418,1852.0,118.1,17.8
2023-12-07 05:57:23,6.414,1852.0,117.5,17.8
2023-12-07 06:00:24,6.412,1852.0,124.4,17.8
2023-12-07 06:03:24,6.425,1851.0,117.7,17.8
2023-12-07 06:06:25,6.419,1852.0,123.0,17.8
2023-12-07 06:09:26,6.414,1852.0,120.7,17.8
2023-12-07 06:12:26,6.417,1852.0,116.7,17.8
2023-12-07 06:15:27,6.423,1852.0,125.1,17.8
2023-12-07 06:18:28,6.427,1852.0,119.1,17.8
2023-12-07 06:21:28,6.407,1852.0,125.4,17.8
2023-12-07 06:24:29,6.419,1852.0,120.9,17.8
2023-12-07 06:27:30,6.426,1852.0,117.8,17.8
2023-12-07 06:30:30,6.419,1852.0,128.3,17.8
2023-12-07 06:33:31,6.426,1852.0,120.6,17.8
2023-12-07 06:36:32,6.417,1852.0,122.3,17.8
2023-12-07 06:39:32,6.413,1852.0,120.4,17.8
2023-12-07 06:42:33,6.435,1852.0,122.3,17.8
2023-12-07 06:45:33,6.407,1852.0,125.5,17.8
2023-12-07 06:48:34,6.43,1852.0,119.5,17.8
2023-12-07 06:51:35,6.413,1852.0,121.1,17.8
2023-12-07 06:54:35,6.43,1852.0,125.3,17.8
2023-12-07 06:57:36,6.424,1852.0,122.1,17.8
2023-12-07 07:00:37,6.413,1852.0,121.9,17.8
2023-12-07 07:03:37,6.434,1852.0,124.1,17.8
2023-12-07 07:06:38,6.424,1852.0,120.1,17.8
2023-12-07 07:09:38,6.426,1852.0,131.6,17.8
2023-12-07 07:12:39,6.432,1852.0,129.2,17.8
2023-12-07 07:15:40,6.425,1852.0,122.3,17.8
2023-12-07 07:18:41,6.422,1852.0,123.7,17.8
2023-12-07 07:21:42,6.426,1852.0,123.4,17.8
2023-12-07 07:24:43,6.414,1852.0,121.6,17.8
2023-12-07 07:27:43,6.434,1852.0,124.7,17.8
2023-12-07 07:30:44,6.413,1852.0,126.2,17.8
2023-12-07 07:33:45,6.41,1852.0,130.5,17.8
2023-12-07 07:36:45,6.424,1852.0,124.0,17.8
2023-12-07 07:39:46,6.411,1852.0,122.1,17.8
2023-12-07 07:42:46,6.416,1852.0,124.2,17.8
2023-12-07 07:45:47,6.419,1852.0,132.9,17.8
2023-12-07 07:48:48,6.417,1852.0,128.5,17.8
2023-12-07 07:51:49,6.419,1852.0,125.8,17.8
2023-12-07 07:54:49,6.405,1852.0,126.7,17.8
2023-12-07 07:57:50,6.426,1852.0,126.9,17.8
2023-12-07 08:00:50,6.413,1853.0,131.0,17.8
2023-12-07 08:03:51,6.414,1854.0,124.3,17.8
2023-12-07 08:06:51,6.415,1854.0,125.6,17.8
2023-12-07 08:09:52,6.413,1855.0,127.7,17.8
2023-12-07 08:12:53,6.421,1855.0,126.2,17.8
2023-12-07 08:15:53,6.422,1855.0,123.9,17.8
2023-12-07 08:18:54,6.408,1856.0,128.3,17.8
2023-12-07 08:21:54,6.411,1856.0,126.7,17.8
2023-12-07 08:24:55,6.403,1856.0,134.8,17.8
2023-12-07 08:27:56,6.411,1856.0,125.1,17.8
2023-12-07 08:30:56,6.405,1856.0,128.4,17.8
2023-12-07 08:33:57,6.399,1856.0,125.1,17.8
2023-12-07 08:36:58,6.406,1856.0,135.3,17.8
2023-12-07 08:39:58,6.398,1856.0,126.6,17.8
2023-12-07 08:42:59,6.39,1856.0,128.5,17.8
2023-12-07 08:46:00,6.411,1856.0,128.8,17.8
2023-12-07 08:49:00,6.386,1856.0,130.2,17.8
2023-12-07 08:52:01,6.388,1856.0,126.7,17.8
2023-12-07 08:55:02,6.387,1856.0,132.7,17.8
2023-12-07 08:58:02,6.392,1856.0,126.0,17.8
2023-12-07 09:01:03,6.394,1856.0,127.3,17.8
2023-12-07 09:04:03,6.39,1857.0,125.7,17.8
2023-12-07 09:07:04,6.388,1857.0,127.9,17.8
2023-12-07 09:10:05,6.379,1857.0,123.9,17.8
2023-12-07 09:13:05,6.38,1857.0,125.1,17.8
2023-12-07 09:16:06,6.376,1857.0,131.3,17.8
2023-12-07 09:19:06,6.371,1857.0,126.6,17.8
2023-12-07 09:22:07,6.369,1857.0,129.3,17.8
2023-12-07 09:25:08,6.371,1857.0,126.7,17.8
2023-12-07 09:28:08,6.367,1857.0,123.4,17.8
2023-12-07 09:31:09,6.373,1857.0,126.8,17.8
2023-12-07 09:34:09,6.36,1857.0,125.8,17.8
2023-12-07 09:37:10,6.363,1857.0,129.6,17.8
2023-12-07 09:40:11,6.375,1857.0,125.7,17.8
2023-12-07 09:43:11,6.345,1857.0,129.5,17.8
2023-12-07 09:46:12,6.365,1857.0,137.6,17.8
2023-12-07 09:49:13,6.354,1857.0,127.0,17.8
2023-12-07 09:52:13,6.361,1857.0,126.7,17.8
2023-12-07 09:55:14,6.353,1857.0,127.8,17.8
2023-12-07 09:58:15,6.358,1857.0,123.8,17.8
2023-12-07 10:01:15,6.351,1857.0,127.6,17.8
2023-12-07 10:04:16,6.358,1858.0,122.4,17.8
2023-12-07 10:07:16,6.351,1857.0,134.6,17.8
2023-12-07 10:10:17,6.355,1857.0,125.4,17.8
2023-12-07 10:13:18,6.332,1857.0,126.0,17.8
2023-12-07 10:16:19,6.35,1857.0,124.8,17.8
2023-12-07 10:19:20,6.351,1857.0,127.1,17.8
2023-12-07 10:22:20,6.339,1857.0,136.3,17.8
2023-12-07 10:25:21,6.354,1857.0,128.9,17.8
2023-12-07 10:28:21,6.343,1857.0,125.3,17.8
2023-12-07 10:31:22,6.33,1857.0,136.1,17.8
2023-12-07 10:34:23,6.344,1857.0,123.8,17.8
2023-12-07 10:37:23,6.328,1857.0,136.4,17.8
2023-12-07 10:40:24,6.33,1857.0,133.1,17.8
2023-12-07 10:43:25,6.321,1858.0,128.9,17.8
2023-12-07 10:46:25,6.326,1858.0,124.9,17.8
2023-12-07 10:49:26,6.334,1858.0,124.6,17.8
2023-12-07 10:52:27,6.328,1858.0,122.2,17.8
2023-12-07 10:55:27,6.321,1858.0,126.1,17.8
2023-12-07 10:58:28,6.33,1858.0,124.0,17.8
2023-12-07 11:01:28,6.325,1858.0,124.8,17.8
2023-12-07 11:04:29,6.322,1858.0,124.5,17.8
2023-12-07 11:07:29,6.315,1858.0,120.4,17.8
2023-12-07 11:10:30,6.317,1858.0,126.4,17.8
2023-12-07 11:13:31,6.32,1858.0,123.4,17.8
2023-12-07 11:16:31,6.315,1858.0,127.1,17.8
2023-12-07 11:19:32,6.313,1858.0,135.4,17.8
2023-12-07 11:22:33,6.31,1858.0,130.0,17.8
2023-12-07 11:25:33,6.315,1858.0,133.3,17.8
2023-12-07 11:28:34,6.321,1858.0,127.8,17.8
2023-12-07 11:31:35,6.313,1858.0,133.8,17.8
2023-12-07 11:34:35,6.311,1858.0,125.5,17.8
2023-12-07 11:37:36,6.301,1859.0,122.0,17.8
2023-12-07 11:40:36,6.311,1858.0,122.5,17.8
2023-12-07 11:43:37,6.311,1859.0,130.6,17.8
2023-12-07 11:46:38,6.295,1859.0,122.6,17.8
2023-12-07 11:49:38,6.299,1859.0,123.0,17.8
2023-12-07 11:52:39,6.299,1859.0,124.4,17.8
2023-12-07 11:55:40,6.303,1859.0,128.6,17.8
2023-12-07 11:58:40,6.315,1859.0,132.7,17.8
2023-12-07 12:01:41,6.291,1859.0,133.1,17.8
2023-12-07 12:04:42,6.291,1859.0,131.1,17.8
2023-12-07 12:07:42,6.303,1859.0,129.7,17.8
2023-12-07 12:10:43,6.292,1859.0,129.1,17.8
2023-12-07 12:13:43,6.292,1859.0,132.1,17.8
2023-12-07 12:16:44,6.286,1859.0,131.7,17.8
2023-12-07 12:19:45,6.299,1859.0,132.4,17.8
2023-12-07 12:22:45,6.293,1859.0,132.8,17.8
2023-12-07 12:25:46,6.293,1859.0,129.2,17.8
2023-12-07 12:28:47,6.29,1859.0,130.1,17.8
2023-12-07 12:31:47,6.288,1859.0,129.2,17.8
2023-12-07 12:34:48,6.285,1859.0,128.7,17.8
2023-12-07 12:37:49,6.286,1859.0,131.2,17.8
2023-12-07 12:40:49,6.29,1859.0,128.5,17.8
2023-12-07 12:43:50,6.282,1859.0,133.3,17.8
2023-12-07 12:46:50,6.291,1859.0,129.4,17.8
2023-12-07 12:49:51,6.285,1859.0,125.3,17.8
2023-12-07 12:52:52,6.285,1859.0,129.9,17.8
2023-12-07 12:55:52,6.285,1859.0,136.9,17.8
2023-12-07 12:58:53,6.273,1859.0,132.9,17.8
2023-12-07 13:01:55,6.292,1859.0,130.4,17.8
2023-12-07 13:04:55,6.285,1859.0,128.4,17.8
2023-12-07 13:07:57,6.286,1860.0,134.6,17.8
2023-12-07 13:10:58,6.284,1861.0,133.8,17.8
2023-12-07 13:13:58,6.278,1857.0,132.7,17.9
2023-12-07 13:16:59,6.286,1861.0,130.4,17.8
2023-12-07 13:19:59,6.28,1861.0,130.8,17.8
2023-12-07 13:23:00,6.277,1860.0,138.3,17.8
2023-12-07 13:26:01,6.278,1860.0,128.3,17.8
2023-12-07 13:27:51,6.271,1859.0,127.1,17.8
2023-12-07 13:35:51,6.271,1859.0,135.1,17.8
2023-12-07 13:38:52,6.271,1860.0,130.2,17.8
2023-12-07 13:41:52,6.3,1860.0,132.2,17.8
2023-12-07 13:44:53,6.249,1862.0,130.2,17.8
2023-12-07 13:47:54,6.259,1862.0,131.1,17.8
2023-12-07 13:50:54,6.266,1862.0,131.9,17.8
2023-12-07 13:53:55,6.271,1863.0,130.9,17.8
2023-12-07 13:56:55,6.267,1864.0,131.4,17.8
2023-12-07 13:59:56,6.266,1863.0,131.0,17.8
2023-12-07 14:02:57,6.267,1863.0,132.6,17.8
2023-12-07 14:05:57,6.265,1864.0,134.1,17.8
2023-12-07 14:08:58,6.269,1864.0,134.2,17.8
2023-12-07 14:11:58,6.253,1864.0,131.6,17.8
2023-12-07 14:14:59,6.261,1865.0,132.1,17.8
2023-12-07 14:18:00,6.253,1865.0,131.3,17.8
2023-12-07 14:21:00,6.259,1865.0,140.1,17.8
2023-12-07 14:24:01,6.269,1865.0,132.6,17.8
2023-12-07 14:27:01,6.257,1865.0,138.1,17.8
2023-12-07 14:30:02,6.274,1865.0,136.8,17.8
2023-12-07 14:33:03,6.253,1865.0,129.1,17.8
2023-12-07 14:36:03,6.249,1865.0,130.6,17.8
2023-12-07 14:39:04,6.269,1864.0,134.2,17.8
2023-12-07 14:42:04,6.261,1865.0,133.7,17.8
2023-12-07 14:45:05,6.254,1865.0,139.6,17.8
2023-12-07 14:48:06,6.262,1865.0,134.4,17.8
2023-12-07 14:51:06,6.264,1865.0,130.7,17.8
2023-12-07 14:54:07,6.267,1865.0,132.0,17.8
2023-12-07 14:57:07,6.255,1865.0,138.6,17.8
2023-12-07 15:00:08,6.258,1865.0,141.1,17.8
2023-12-07 15:03:08,6.263,1865.0,138.2,17.8
2023-12-07 15:06:09,6.251,1865.0,136.6,17.8
2023-12-07 15:09:10,6.257,1865.0,132.8,17.8
2023-12-07 15:12:10,6.259,1866.0,131.2,17.8
2023-12-07 15:15:11,6.262,1866.0,129.6,17.8
2023-12-07 15:18:11,6.258,1861.0,134.7,17.9
2023-12-07 15:21:12,6.243,1866.0,135.1,17.8
2023-12-07 15:24:13,6.254,1862.0,139.1,17.9
2023-12-07 15:27:13,6.242,1866.0,127.4,17.8
2023-12-07 15:30:14,6.246,1862.0,130.9,17.9
2023-12-07 15:33:14,6.251,1862.0,130.4,17.9
2023-12-07 15:36:15,6.241,1862.0,135.8,17.9
2023-12-07 15:39:16,6.255,1862.0,136.1,17.9
2023-12-07 15:42:16,6.251,1862.0,131.1,17.9
2023-12-07 15:45:17,6.256,1862.0,128.1,17.9
2023-12-07 15:48:18,6.255,1862.0,131.2,17.9
2023-12-07 15:51:18,6.243,1862.0,140.0,17.9
2023-12-07 15:54:19,6.249,1866.0,136.7,17.8
2023-12-07 15:57:19,6.256,1863.0,132.6,17.9
2023-12-07 16:00:20,6.237,1862.0,129.7,17.9
2023-12-07 16:03:21,6.257,1863.0,130.8,17.9
2023-12-07 16:06:21,6.242,1863.0,128.5,17.9
2023-12-07 16:09:22,6.24,1863.0,129.9,17.9
2023-12-07 16:12:22,6.243,1864.0,135.0,17.9
2023-12-07 16:15:23,6.249,1864.0,131.6,17.9
2023-12-07 16:18:24,6.237,1864.0,134.0,17.9
2023-12-07 16:21:24,6.245,1864.0,131.2,17.9
2023-12-07 16:24:25,6.234,1864.0,135.0,17.9
2023-12-07 16:27:25,6.251,1864.0,142.1,17.9
2023-12-07 16:30:26,6.228,1864.0,133.7,17.9
2023-12-07 16:33:27,6.241,1864.0,139.2,17.9
2023-12-07 16:36:27,6.244,1864.0,135.5,17.9
2023-12-07 16:39:28,6.241,1864.0,132.2,17.9
2023-12-07 16:42:29,6.248,1863.0,141.3,17.9
2023-12-07 16:45:29,6.234,1864.0,137.3,17.9
2023-12-07 16:48:30,6.233,1864.0,129.8,17.9
2023-12-07 16:51:30,6.237,1865.0,129.2,17.9
2023-12-07 16:54:31,6.24,1865.0,126.8,17.9
2023-12-07 16:57:32,6.23,1864.0,127.0,17.9
2023-12-07 17:00:32,6.237,1864.0,130.8,17.9
2023-12-07 17:03:33,6.232,1864.0,132.0,17.9
2023-12-07 17:06:34,6.239,1865.0,127.9,17.9
2023-12-07 17:09:34,6.233,1865.0,123.5,17.9
2023-12-07 17:12:35,6.236,1866.0,127.4,17.9
2023-12-07 17:15:35,6.237,1866.0,128.6,17.9
2023-12-07 17:18:36,6.225,1866.0,126.4,17.9
2023-12-07 17:21:37,6.231,1866.0,127.4,17.9
2023-12-07 17:24:37,6.233,1866.0,124.7,17.9
2023-12-07 17:27:38,6.239,1866.0,126.4,17.9
2023-12-07 17:30:39,6.239,1866.0,127.0,17.9
2023-12-07 17:33:39,6.226,1867.0,126.1,17.9
2023-12-07 17:36:40,6.236,1867.0,126.9,17.9
2023-12-07 17:39:40,6.233,1867.0,126.0,17.9
2023-12-07 17:42:41,6.235,1867.0,124.5,17.9
2023-12-07 17:45:42,6.245,1867.0,125.0,17.9
2023-12-07 17:48:43,6.232,1867.0,125.3,17.9
2023-12-07 17:51:44,6.233,1867.0,125.9,17.9
2023-12-07 17:54:44,6.229,1868.0,125.2,17.9
2023-12-07 17:57:45,6.231,1868.0,137.9,17.9
2023-12-07 18:00:45,6.224,1868.0,128.3,17.9
2023-12-07 18:03:46,6.218,1868.0,128.7,17.9
2023-12-07 18:06:47,6.213,1868.0,130.3,17.9
2023-12-07 18:09:47,6.226,1868.0,131.8,17.9
2023-12-07 18:12:48,6.215,1868.0,128.4,17.9
2023-12-07 18:15:49,6.222,1868.0,131.0,17.9
2023-12-07 18:18:49,6.228,1868.0,129.8,17.9
2023-12-07 18:21:50,6.225,1868.0,136.9,17.9
2023-12-07 18:24:51,6.233,1867.0,132.3,17.9
2023-12-07 18:27:52,6.214,1868.0,130.7,17.9
2023-12-07 18:30:55,6.228,1868.0,131.9,17.9
2023-12-07 18:33:56,6.232,1868.0,132.4,17.9
2023-12-07 18:36:57,6.224,1868.0,130.1,17.9
2023-12-07 18:39:57,6.226,1868.0,129.8,17.9
2023-12-07 18:42:58,6.21,1868.0,127.6,17.9
2023-12-07 18:45:59,6.216,1868.0,132.3,17.9
2023-12-07 18:48:59,6.217,1869.0,134.0,17.9
2023-12-07 18:52:00,6.222,1868.0,130.2,17.9
2023-12-07 18:55:00,6.22,1869.0,132.5,17.9
2023-12-07 18:58:01,6.224,1869.0,131.0,17.9
2023-12-07 19:01:01,6.205,1865.0,137.2,18.0
2023-12-07 19:04:02,6.222,1869.0,131.5,17.9
2023-12-07 19:07:03,6.21,1869.0,128.1,17.9
2023-12-07 19:10:04,6.21,1865.0,127.0,18.0
2023-12-07 19:13:04,6.221,1865.0,132.0,18.0
2023-12-07 19:16:05,6.217,1865.0,127.9,18.0
2023-12-07 19:19:05,6.22,1870.0,129.5,17.9
2023-12-07 19:22:06,6.206,1866.0,122.8,18.0
2023-12-07 19:25:07,6.216,1866.0,126.3,18.0
2023-12-07 19:28:07,6.217,1866.0,130.8,18.0
2023-12-07 19:31:08,6.211,1866.0,128.3,18.0
2023-12-07 19:34:08,6.2,1866.0,126.6,18.0
2023-12-07 19:37:09,6.214,1867.0,127.0,18.0
2023-12-07 19:40:10,6.217,1867.0,130.7,18.0
2023-12-07 19:43:10,6.219,1868.0,134.3,18.0
2023-12-07 19:46:11,6.204,1867.0,127.9,18.0
2023-12-07 19:49:11,6.204,1868.0,124.3,18.0
2023-12-07 19:52:12,6.211,1868.0,130.0,18.0
2023-12-07 19:55:13,6.203,1867.0,125.7,18.0
2023-12-07 19:58:13,6.205,1867.0,129.1,18.0
2023-12-07 20:01:14,6.204,1867.0,125.9,18.0
2023-12-07 20:04:15,6.197,1867.0,125.9,18.0
2023-12-07 20:07:15,6.217,1868.0,127.4,18.0
2023-12-07 20:10:16,6.211,1868.0,122.6,18.0
2023-12-07 20:13:17,6.211,1868.0,127.8,18.0
2023-12-07 20:16:17,6.216,1868.0,125.5,18.0
2023-12-07 20:19:18,6.208,1868.0,126.1,18.0
2023-12-07 20:22:18,6.204,1868.0,114.4,18.0
2023-12-07 20:25:19,6.194,1868.0,124.7,18.0
2023-12-07 20:28:19,6.206,1868.0,132.6,18.0
2023-12-07 20:31:20,6.215,1869.0,122.7,18.0
2023-12-07 20:34:21,6.204,1869.0,130.6,18.0
2023-12-07 20:37:21,6.208,1869.0,130.2,18.0
2023-12-07 20:40:22,6.198,1869.0,126.1,18.0
2023-12-07 20:43:23,6.2,1869.0,127.6,18.0
2023-12-07 20:46:23,6.209,1864.0,127.6,18.1
2023-12-07 20:49:24,6.197,1869.0,131.5,18.0
2023-12-07 20:52:24,6.204,1869.0,127.1,18.0
2023-12-07 20:55:25,6.202,1865.0,128.2,18.1
2023-12-07 20:58:25,6.187,1870.0,127.1,18.0
2023-12-07 21:01:26,6.201,1870.0,126.6,18.0
2023-12-07 21:04:27,6.189,1870.0,123.2,18.0
2023-12-07 21:07:27,6.191,1870.0,122.8,18.0
2023-12-07 21:10:28,6.204,1870.0,126.3,18.0
2023-12-07 21:13:28,6.203,1870.0,121.3,18.0
2023-12-07 21:16:29,6.194,1869.0,125.3,18.0
2023-12-07 21:19:30,6.206,1865.0,122.7,18.1
2023-12-07 21:22:30,6.186,1869.0,123.9,18.0
2023-12-07 21:25:32,6.191,1865.0,121.9,18.1
2023-12-07 21:28:32,6.193,1870.0,119.7,18.0
2023-12-07 21:31:33,6.196,1870.0,128.7,18.0
2023-12-07 21:34:34,6.196,1870.0,122.0,18.0
2023-12-07 21:37:34,6.192,1865.0,118.5,18.1
2023-12-07 21:40:35,6.199,1866.0,119.2,18.1
2023-12-07 21:43:35,6.186,1865.0,115.5,18.1
2023-12-07 21:46:36,6.189,1865.0,116.9,18.1
2023-12-07 21:49:37,6.195,1866.0,114.6,18.1
2023-12-07 21:52:37,6.179,1870.0,118.0,18.0
2023-12-07 21:55:38,6.187,1866.0,120.0,18.1
2023-12-07 21:58:39,6.195,1866.0,115.5,18.1
2023-12-07 22:01:39,6.18,1866.0,116.9,18.1
2023-12-07 22:04:40,6.199,1867.0,118.9,18.1
2023-12-07 22:07:41,6.178,1867.0,117.2,18.1
2023-12-07 22:10:41,6.181,1866.0,119.9,18.1
2023-12-07 22:13:42,6.195,1867.0,117.1,18.1
2023-12-07 22:16:43,6.19,1867.0,115.2,18.1
2023-12-07 22:19:43,6.181,1866.0,119.8,18.1
2023-12-07 22:22:44,6.193,1866.0,114.9,18.1
2023-12-07 22:25:44,6.186,1867.0,116.4,18.1
2023-12-07 22:28:45,6.193,1868.0,119.2,18.1
2023-12-07 22:31:46,6.18,1868.0,116.0,18.1
2023-12-07 22:34:46,6.184,1868.0,118.6,18.1
2023-12-07 22:37:47,6.182,1868.0,114.4,18.1
2023-12-07 22:40:47,6.176,1867.0,117.6,18.1
2023-12-07 22:43:48,6.181,1868.0,117.1,18.1
2023-12-07 22:46:49,6.174,1868.0,116.0,18.1
2023-12-07 22:49:49,6.179,1868.0,116.1,18.1
2023-12-07 22:52:50,6.184,1868.0,116.3,18.1
2023-12-07 22:55:51,6.171,1867.0,116.6,18.1
2023-12-07 22:58:51,6.177,1868.0,117.4,18.1
2023-12-07 23:01:52,6.179,1867.0,115.3,18.1
2023-12-07 23:04:52,6.166,1869.0,116.6,18.1
2023-12-07 23:07:53,6.191,1869.0,117.8,18.1
2023-12-07 23:10:54,6.172,1869.0,115.6,18.1
2023-12-07 23:13:54,6.171,1869.0,118.9,18.1
2023-12-07 23:16:55,6.181,1869.0,117.9,18.1
2023-12-07 23:19:56,6.17,1868.0,114.9,18.1
2023-12-07 23:22:56,6.177,1868.0,115.1,18.1
2023-12-07 23:25:57,6.178,1869.0,111.5,18.1
2023-12-07 23:28:57,6.172,1869.0,112.8,18.1
2023-12-07 23:31:58,6.176,1869.0,114.8,18.1
2023-12-07 23:34:58,6.169,1868.0,111.4,18.1
2023-12-07 23:37:59,6.179,1868.0,113.1,18.1
2023-12-07 23:41:00,6.18,1868.0,110.1,18.1
2023-12-07 23:44:00,6.165,1869.0,111.9,18.1
2023-12-07 23:47:01,6.177,1870.0,112.5,18.1
2023-12-07 23:50:02,6.16,1869.0,111.6,18.1
2023-12-07 23:53:02,6.164,1869.0,114.4,18.1
2023-12-07 23:56:03,6.18,1870.0,122.4,18.1
2023-12-07 23:59:03,6.164,1869.0,112.1,18.1
2023-12-08 00:02:04,6.166,1869.0,113.9,18.1
2023-12-08 00:05:04,6.168,1869.0,112.3,18.1
2023-12-08 00:08:05,6.162,1869.0,112.4,18.1
2023-12-08 00:11:05,6.172,1869.0,115.2,18.1
2023-12-08 00:14:06,6.174,1869.0,110.6,18.1
2023-12-08 00:17:07,6.165,1869.0,113.5,18.1
2023-12-08 00:20:07,6.162,1869.0,110.1,18.1
2023-12-08 00:23:08,6.168,1869.0,110.7,18.1
2023-12-08 00:26:08,6.17,1870.0,112.8,18.1
2023-12-08 00:29:09,6.154,1870.0,111.5,18.1
2023-12-08 00:32:10,6.168,1869.0,111.6,18.1
2023-12-08 00:35:10,6.174,1869.0,108.3,18.1
2023-12-08 00:38:11,6.159,1870.0,111.1,18.1
2023-12-08 00:41:12,6.176,1871.0,114.2,18.1
2023-12-08 00:44:12,6.16,1871.0,113.8,18.1
2023-12-08 00:47:13,6.163,1871.0,112.7,18.1
2023-12-08 00:50:13,6.171,1870.0,111.8,18.1
2023-12-08 00:53:14,6.154,1870.0,112.2,18.1
2023-12-08 00:56:14,6.158,1870.0,114.1,18.1
2023-12-08 00:59:15,6.164,1871.0,111.9,18.1
2023-12-08 01:02:16,6.161,1871.0,113.9,18.1
2023-12-08 01:05:16,6.164,1871.0,114.8,18.1
2023-12-08 01:08:17,6.16,1871.0,112.6,18.1
2023-12-08 01:11:18,6.153,1871.0,114.7,18.1
2023-12-08 01:14:18,6.158,1871.0,111.8,18.1
2023-12-08 01:17:19,6.161,1871.0,114.0,18.1
2023-12-08 01:20:19,6.156,1871.0,115.4,18.1
2023-12-08 01:23:20,6.153,1871.0,115.0,18.1
